,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
454,-1.0,-0.0,0.6157997747111721,-0.16526473781707085,-0.12843036033396113,False,False,False
455,0.0,-0.0,,,,False,False,False
456,0.0,-0.0,-0.015751635860960435,-0.7305247442095907,0.05521758214065928,False,False,False
457,0.0,-0.0,,,,False,False,False
458,0.0,-0.0,,,,False,False,False
459,0.0,-0.0,0.257338911204309,-1.0,0.045051521665543236,False,False,False
460,0.0,1.0,,,,False,False,False
461,0.0,1.0,0.49565275449689955,-1.0,-0.05612020894831033,False,False,False
462,-1.0,-0.0,,,,False,False,False
463,-1.0,-0.0,,,,False,False,False
464,-1.0,-0.0,0.1709948031299997,0.04019976948984749,-0.977061599011672,False,False,False
465,-1.0,-0.0,,,,False,False,False
466,-1.0,-0.0,0.015952463321513368,-0.15474024968494915,-0.10637822308516251,False,False,False
467,0.0,-0.0,,,,False,False,False
468,0.0,-0.0,-0.049923990408995776,-1.0,-0.04243394928025962,False,False,False
469,0.0,1.0,,,,False,True,False
470,0.0,1.0,,,,False,True,False
471,0.0,1.0,0.08504903280480612,-1.0,0.6341766844257904,False,True,False
472,0.9921875,-0.0,,,,False,True,True
473,0.9921875,-0.0,0.020047752200233224,1.0,0.3999771606230819,False,True,True
474,0.9921875,1.0,,,,False,True,True
475,0.9921875,1.0,,,,False,True,True
476,0.9921875,1.0,,,,True,True,True
477,0.9921875,-0.0,,,,True,True,True
478,0.9921875,-0.0,1.0,-0.08710524736263821,-0.6368364029787361,False,True,True
479,0.9921875,-0.9921875,,,,False,True,True
480,0.9921875,-0.9921875,,,,False,True,True
481,0.9921875,-0.9921875,1.0,-1.0,-0.11803091179886037,True,True,True
482,0.0,-0.9921875,,,,True,True,True
483,0.0,-0.9921875,0.7067471648636695,-1.0,-0.06026720638784587,True,False,True
484,0.0,-0.9921875,,,,True,False,True
485,0.0,-0.9921875,,,,True,False,True
486,0.0,-0.9921875,0.4695693882079337,0.4513629693781081,0.03873906843140473,True,False,True
487,0.0,-0.9921875,,,,True,False,True
488,0.0,-0.9921875,0.1701899145494011,0.5109419721728266,0.27961156001124005,True,False,True
489,0.0,-0.9921875,,,,True,True,True
490,0.0,-0.9921875,,,,True,True,True
491,0.0,-0.9921875,,,,True,True,True
492,0.0,-0.9921875,,,,True,False,True
493,0.0,-0.9921875,-0.4237588105542554,0.11471959236014306,0.5498658821172923,True,False,True
494,0.0,-0.9921875,,,,True,False,True
495,0.0,-0.9921875,-0.40035902899868514,-0.34851350559694994,0.4874616109647261,True,False,True
496,0.0,-0.9921875,,,,True,False,True
497,0.0,-0.9921875,,,,True,False,True
498,0.0,-0.9921875,0.6766799054794539,-0.7802357268712342,0.13620665925938566,True,False,True
499,0.0,-0.0,,,,True,False,False
500,0.0,-0.0,-0.05538420798965588,-1.0,-0.01203793447906537,False,False,False
501,0.0,-0.0,,,,False,False,False
502,0.0,-0.0,,,,False,False,False
503,0.0,-0.0,-1.0,1.0,0.1352329745271578,False,False,False
504,0.0,-0.0,,,,False,False,False
505,0.0,-0.0,-1.0,1.0,0.13212365792460246,False,False,False
506,0.0,-0.0,,,,False,False,False
507,0.0,-0.0,-1.0,0.3961705359634013,0.12103685370962804,False,False,False
508,0.0,-0.0,,,,False,False,False
509,0.0,-0.0,,,,False,False,False
510,0.0,-0.0,-0.7473372330531919,1.0,0.08960468159346306,False,False,False
511,0.9921875,-0.9921875,,,,False,False,False
512,0.9921875,-0.9921875,-1.0,1.0,-1.0,False,False,False
513,0.9921875,-0.9921875,,,,False,False,False
514,0.9921875,-0.9921875,,,,False,False,False
515,0.9921875,-0.9921875,1.0,-1.0,1.0,False,False,False
